id,Data.source.citation,Class,Order,Family,Species,Authority,Common.Name,Location.of.population,Country.list,Region,Are.coordinates.for.specific.location.,system,biome,realm,Units,Sampling.method,Data.transformed,year,pop,scalepop,origin,lengthyear
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1970,0.48,-0.3939393939393939,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1971,0.08,-1,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1972,0.63,-0.16666666666666652,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1973,1.38,0.9696969696969697,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1974,1.4,1,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1975,0.61,-0.1969696969696968,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1976,0.5,-0.36363636363636354,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1977,0.17,-0.8636363636363635,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1978,0.88,0.21212121212121238,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1979,0.37,-0.5606060606060606,Native,10
5895," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1980,0.08,-1,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1970,0.17,-1,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1971,0.47,-0.6721311475409837,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1972,0.43,-0.7158469945355191,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1973,1.33,0.26775956284153013,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1974,1.4,0.34426229508196715,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1975,0.67,-0.45355191256830607,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1976,1.38,0.32240437158469937,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1977,2,1,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1979,1.6,0.562841530054645,Native,10
5894," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1980,0.17,-1,Native,10
5893," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1970,0.58,-0.45945945945945943,Native,10
5893," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1971,1.12,0.12432432432432439,Native,10
5893," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1972,1.17,0.17837837837837833,Native,10
5893," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1973,1.7,0.7513513513513514,Native,10
5893," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters. Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/ Imperial College.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Mean no. of Tracks per 100m transect,Observation line (transect),No,1974,1.65,0.6972972972972973,Native,10
